@context;@type;name;startDate;endDate;url;location;performer;description;image;eventAttendanceMode;eventStatus;offers;organizer
http://schema.org;MusicEvent;Gojira @ LDLC Arena;2025-12-10T19:00:00;2025-12-10;https://www.bandsintown.com/e/105975111-gojira-at-ldlc-arena?came_from=209;{'@type': 'Place', 'name': 'LDLC Arena', 'address': {'@type': 'PostalAddress', 'addressCountry': 'France', 'addressRegion': '', 'addressLocality': 'Lyon', 'streetAddress': '5 ave Simone Veil, Décines', 'postalCode': '69150'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 45.7686571, 'longitude': 4.9786199}};{'@type': 'PerformingGroup', 'name': 'Gojira'};Gojira;https://photos.bandsintown.com/thumb/18295641.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105975111-gojira-at-ldlc-arena?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-09-23T10:00:44Z'};{'@type': 'Organization', 'name': 'Gojira', 'url': 'https://www.bandsintown.com/a/2761-gojira?came_from=209'}
http://schema.org;MusicEvent;Gojira @ Zenith of Strasbourg;2025-12-12T19:00:00;2025-12-12;https://www.bandsintown.com/e/105975113-gojira-at-zenith-of-strasbourg?came_from=209;{'@type': 'Place', 'name': 'Zenith of Strasbourg', 'address': {'@type': 'PostalAddress', 'addressCountry': 'France', 'addressRegion': '', 'addressLocality': 'Strasbourg', 'streetAddress': '1 allée du Zénith', 'postalCode': '67000'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.5833333, 'longitude': 7.75}};{'@type': 'PerformingGroup', 'name': 'Gojira'};Gojira;https://photos.bandsintown.com/thumb/18295650.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105975113-gojira-at-zenith-of-strasbourg?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-09-23T10:00:44Z'};{'@type': 'Organization', 'name': 'Gojira', 'url': 'https://www.bandsintown.com/a/2761-gojira?came_from=209'}
http://schema.org;MusicEvent;Jon Hopkins @ EartH;2024-11-11T19:30:00;2024-11-11;https://www.bandsintown.com/e/1033101122-jon-hopkins-at-earth?came_from=209;{'@type': 'Place', 'name': 'EartH', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United Kingdom', 'addressRegion': '', 'addressLocality': 'London', 'streetAddress': '11-17 Stoke Newington Rd', 'postalCode': 'N16 8BH'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 51.5510139, 'longitude': -0.0754618}};{'@type': 'PerformingGroup', 'name': 'Jon Hopkins'};Jon Hopkins;https://photos.bandsintown.com/thumb/8653134.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/1033101122-jon-hopkins-at-earth?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-09-25T16:30:08Z'};{'@type': 'Organization', 'name': 'Jon Hopkins', 'url': 'https://www.bandsintown.com/a/37334-jon-hopkins?came_from=209'}
http://schema.org;MusicEvent;Slowdive @ Picacho (Ajusco);2024-11-02T19:00:00;2024-11-02;https://www.bandsintown.com/e/105644191-slowdive-at-picacho-(ajusco)?came_from=209;{'@type': 'Place', 'name': 'Picacho (Ajusco)', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Mexico', 'addressRegion': '', 'addressLocality': 'San Miguel Ajusco', 'streetAddress': '6Q63+WG', 'postalCode': '14715'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 19.2123119, 'longitude': -99.2461458}};{'@type': 'PerformingGroup', 'name': 'Slowdive'};Hipnosis Music Festival 2024;https://photos.bandsintown.com/thumb/16199877.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105644191-slowdive-at-picacho-(ajusco)?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-12T19:27:09Z'};{'@type': 'Organization', 'name': 'Slowdive', 'url': 'https://www.bandsintown.com/a/17596-slowdive?came_from=209'}
http://schema.org;MusicEvent;Slowdive @ Various Venues;2024-11-03T19:00:00;2024-11-03;https://www.bandsintown.com/e/105697129-slowdive-at-various-venues?came_from=209;{'@type': 'Place', 'name': 'Various Venues', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'TX', 'addressLocality': 'Austin', 'streetAddress': '', 'postalCode': ''}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 30.26715, 'longitude': -97.74306}};{'@type': 'PerformingGroup', 'name': 'Slowdive'};Levitation 2024;https://photos.bandsintown.com/thumb/16199877.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105697129-slowdive-at-various-venues?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-27T15:50:05Z'};{'@type': 'Organization', 'name': 'Slowdive', 'url': 'https://www.bandsintown.com/a/17596-slowdive?came_from=209'}
http://schema.org;MusicEvent;Slowdive @ Cervecería Hércules;2024-11-06T19:00:00;2024-11-06;https://www.bandsintown.com/e/105663963-slowdive-at-cerveceria-hercules?came_from=209;{'@type': 'Place', 'name': 'Cervecería Hércules', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Mexico', 'addressRegion': '', 'addressLocality': 'Santiago De Querétaro', 'streetAddress': 'Av. Hércules Ote. 1', 'postalCode': '76069'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 20.5989419, 'longitude': -100.3565156}};{'@type': 'PerformingGroup', 'name': 'Slowdive'};Slowdive;https://photos.bandsintown.com/thumb/16199877.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105663963-slowdive-at-cerveceria-hercules?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-18T16:46:52Z'};{'@type': 'Organization', 'name': 'Slowdive', 'url': 'https://www.bandsintown.com/a/17596-slowdive?came_from=209'}
http://schema.org;MusicEvent;Slowdive @ C4 Concert House;2024-11-08T19:00:00;2024-11-08;https://www.bandsintown.com/e/105651790-slowdive-at-c4-concert-house?came_from=209;{'@type': 'Place', 'name': 'C4 Concert House', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Mexico', 'addressRegion': '', 'addressLocality': 'Zapopan', 'streetAddress': 'Av. Patria 2440', 'postalCode': '45070'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 20.6437905, 'longitude': -103.4213316}};{'@type': 'PerformingGroup', 'name': 'Slowdive'};Slowdive;https://photos.bandsintown.com/thumb/16199877.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105651790-slowdive-at-c4-concert-house?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-14T15:21:51Z'};{'@type': 'Organization', 'name': 'Slowdive', 'url': 'https://www.bandsintown.com/a/17596-slowdive?came_from=209'}
http://schema.org;MusicEvent;Slowdive @ St. Augustine Amphitheatre;2024-11-10T19:00:00;2024-11-10;https://www.bandsintown.com/e/105777316-slowdive-at-st.-augustine-amphitheatre?came_from=209;{'@type': 'Place', 'name': 'St. Augustine Amphitheatre', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'FL', 'addressLocality': 'St. Augustine', 'streetAddress': '1340C A1A South', 'postalCode': '32080'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 29.87530890000001, 'longitude': -81.2829589}};{'@type': 'PerformingGroup', 'name': 'Slowdive'};Slowdive;https://photos.bandsintown.com/thumb/16199877.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105777316-slowdive-at-st.-augustine-amphitheatre?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-07-23T16:03:41Z'};{'@type': 'Organization', 'name': 'Slowdive', 'url': 'https://www.bandsintown.com/a/17596-slowdive?came_from=209'}
http://schema.org;MusicEvent;Slowdive @ The Refinery Charleston;2024-11-11T19:00:00;2024-11-11;https://www.bandsintown.com/e/105777321-slowdive-at-the-refinery-charleston?came_from=209;{'@type': 'Place', 'name': 'The Refinery Charleston', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'SC', 'addressLocality': 'Charleston', 'streetAddress': '1640 Meeting Street Rd', 'postalCode': '29405'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 32.8217233, 'longitude': -79.9511694}};{'@type': 'PerformingGroup', 'name': 'Slowdive'};Slowdive;https://photos.bandsintown.com/thumb/16199877.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105777321-slowdive-at-the-refinery-charleston?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-07-23T16:03:41Z'};{'@type': 'Organization', 'name': 'Slowdive', 'url': 'https://www.bandsintown.com/a/17596-slowdive?came_from=209'}
http://schema.org;MusicEvent;Slowdive @ The Ritz;2024-11-12T19:00:00;2024-11-12;https://www.bandsintown.com/e/105777328-slowdive-at-the-ritz?came_from=209;{'@type': 'Place', 'name': 'The Ritz', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'NC', 'addressLocality': 'Raleigh', 'streetAddress': '2820 Industrial Dr', 'postalCode': '27609'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 35.81639, 'longitude': -78.620761}};{'@type': 'PerformingGroup', 'name': 'Slowdive'};Slowdive;https://photos.bandsintown.com/thumb/16199877.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105777328-slowdive-at-the-ritz?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-07-23T16:03:41Z'};{'@type': 'Organization', 'name': 'Slowdive', 'url': 'https://www.bandsintown.com/a/17596-slowdive?came_from=209'}
http://schema.org;MusicEvent;Slowdive @ The National;2024-11-14T19:00:00;2024-11-14;https://www.bandsintown.com/e/105777399-slowdive-at-the-national?came_from=209;{'@type': 'Place', 'name': 'The National', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'VA', 'addressLocality': 'Richmond', 'streetAddress': '708 E Broad St', 'postalCode': '23219-1836'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 37.5418426, 'longitude': -77.43524599999999}};{'@type': 'PerformingGroup', 'name': 'Slowdive'};Slowdive;https://photos.bandsintown.com/thumb/16199877.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105777399-slowdive-at-the-national?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-07-23T16:03:41Z'};{'@type': 'Organization', 'name': 'Slowdive', 'url': 'https://www.bandsintown.com/a/17596-slowdive?came_from=209'}
http://schema.org;MusicEvent;Slowdive @ Franklin Music Hall;2024-11-15T19:00:00;2024-11-15;https://www.bandsintown.com/e/105777402-slowdive-at-franklin-music-hall?came_from=209;{'@type': 'Place', 'name': 'Franklin Music Hall', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'PA', 'addressLocality': 'Philadelphia', 'streetAddress': '421 North 7th Street', 'postalCode': '19123'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 39.9589273, 'longitude': -75.15001889999999}};{'@type': 'PerformingGroup', 'name': 'Slowdive'};Slowdive;https://photos.bandsintown.com/thumb/16199877.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105777402-slowdive-at-franklin-music-hall?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-07-23T16:03:41Z'};{'@type': 'Organization', 'name': 'Slowdive', 'url': 'https://www.bandsintown.com/a/17596-slowdive?came_from=209'}
http://schema.org;MusicEvent;Slowdive @ The Anthem;2024-11-17T19:00:00;2024-11-17;https://www.bandsintown.com/e/105777409-slowdive-at-the-anthem?came_from=209;{'@type': 'Place', 'name': 'The Anthem', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'DC', 'addressLocality': 'Washington', 'streetAddress': '901 Wharf St SW', 'postalCode': '20024'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 38.880094, 'longitude': -77.02610899999999}};{'@type': 'PerformingGroup', 'name': 'Slowdive'};Slowdive;https://photos.bandsintown.com/thumb/16199877.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105777409-slowdive-at-the-anthem?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-07-23T16:03:41Z'};{'@type': 'Organization', 'name': 'Slowdive', 'url': 'https://www.bandsintown.com/a/17596-slowdive?came_from=209'}
http://schema.org;MusicEvent;Slowdive @ Brooklyn Paramount;2024-11-18T19:00:00;2024-11-18;https://www.bandsintown.com/e/105777417-slowdive-at-brooklyn-paramount?came_from=209;{'@type': 'Place', 'name': 'Brooklyn Paramount', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'NY', 'addressLocality': 'Brooklyn', 'streetAddress': '385 Flatbush Ave. Extension', 'postalCode': '11201'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 40.6900766, 'longitude': -73.9810749}};{'@type': 'PerformingGroup', 'name': 'Slowdive'};Slowdive;https://photos.bandsintown.com/thumb/16199877.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105777417-slowdive-at-brooklyn-paramount?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-07-23T16:03:41Z'};{'@type': 'Organization', 'name': 'Slowdive', 'url': 'https://www.bandsintown.com/a/17596-slowdive?came_from=209'}
http://schema.org;MusicEvent;Slowdive @ Brooklyn Paramount;2024-11-19T19:00:00;2024-11-19;https://www.bandsintown.com/e/105844410-slowdive-at-brooklyn-paramount?came_from=209;{'@type': 'Place', 'name': 'Brooklyn Paramount', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'NY', 'addressLocality': 'Brooklyn', 'streetAddress': '385 Flatbush Ave. Extension', 'postalCode': '11201'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 40.6900766, 'longitude': -73.9810749}};{'@type': 'PerformingGroup', 'name': 'Slowdive'};Slowdive;https://photos.bandsintown.com/thumb/16199877.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105844410-slowdive-at-brooklyn-paramount?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-08-13T14:00:51Z'};{'@type': 'Organization', 'name': 'Slowdive', 'url': 'https://www.bandsintown.com/a/17596-slowdive?came_from=209'}
http://schema.org;MusicEvent;Slowdive @ Stage AE;2024-11-21T19:00:00;2024-11-21;https://www.bandsintown.com/e/105777424-slowdive-at-stage-ae?came_from=209;{'@type': 'Place', 'name': 'Stage AE', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'PA', 'addressLocality': 'Pittsburgh', 'streetAddress': '400 N Shore Dr', 'postalCode': '15212'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 40.4461361, 'longitude': -80.0122828}};{'@type': 'PerformingGroup', 'name': 'Slowdive'};Slowdive;https://photos.bandsintown.com/thumb/16199877.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105777424-slowdive-at-stage-ae?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-07-23T16:03:42Z'};{'@type': 'Organization', 'name': 'Slowdive', 'url': 'https://www.bandsintown.com/a/17596-slowdive?came_from=209'}
http://schema.org;MusicEvent;Slowdive @ KEMBA Live!;2024-11-22T19:00:00;2024-11-22;https://www.bandsintown.com/e/105777432-slowdive-at-kemba-live!?came_from=209;{'@type': 'Place', 'name': 'KEMBA Live!', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'OH', 'addressLocality': 'Columbus', 'streetAddress': '405 Neil Ave', 'postalCode': '43215'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 39.9697662, 'longitude': -83.0098644}};{'@type': 'PerformingGroup', 'name': 'Slowdive'};Slowdive;https://photos.bandsintown.com/thumb/16199877.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105777432-slowdive-at-kemba-live!?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-07-23T16:03:41Z'};{'@type': 'Organization', 'name': 'Slowdive', 'url': 'https://www.bandsintown.com/a/17596-slowdive?came_from=209'}
http://schema.org;MusicEvent;Slowdive @ Royal Oak Music Theatre;2024-11-23T19:00:00;2024-11-23;https://www.bandsintown.com/e/105777445-slowdive-at-royal-oak-music-theatre?came_from=209;{'@type': 'Place', 'name': 'Royal Oak Music Theatre', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'MI', 'addressLocality': 'Royal Oak', 'streetAddress': '318 W 4th St', 'postalCode': '48067'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 42.4876937, 'longitude': -83.1474533}};{'@type': 'PerformingGroup', 'name': 'Slowdive'};Slowdive;https://photos.bandsintown.com/thumb/16199877.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105777445-slowdive-at-royal-oak-music-theatre?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-07-23T16:03:41Z'};{'@type': 'Organization', 'name': 'Slowdive', 'url': 'https://www.bandsintown.com/a/17596-slowdive?came_from=209'}
http://schema.org;MusicEvent;Slowdive @ Roadrunner;2025-02-01T12:00:00;2025-02-01;https://www.bandsintown.com/e/105975836-slowdive-at-roadrunner?came_from=209;{'@type': 'Place', 'name': 'Roadrunner', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'MA', 'addressLocality': 'Boston', 'streetAddress': '89 Guest St', 'postalCode': '02135'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 42.3569653, 'longitude': -71.144877}};{'@type': 'PerformingGroup', 'name': 'Slowdive'};Something In The Way Fest 2025;https://photos.bandsintown.com/thumb/16199877.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105975836-slowdive-at-roadrunner?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-09-23T14:00:51Z'};{'@type': 'Organization', 'name': 'Slowdive', 'url': 'https://www.bandsintown.com/a/17596-slowdive?came_from=209'}
